fishery,area,year,sex,maturity,shell condition,size,count
SCF,all EBS,2006,male,undetermined,old shell,123,1
SCF,all EBS,2006,male,undetermined,old shell,127,1
SCF,all EBS,2006,male,undetermined,old shell,130,1
SCF,all EBS,2006,male,undetermined,old shell,132,2
SCF,all EBS,2006,male,undetermined,old shell,133,1
SCF,all EBS,2006,male,undetermined,old shell,135,3
SCF,all EBS,2006,male,undetermined,old shell,136,2
SCF,all EBS,2006,male,undetermined,old shell,137,9
SCF,all EBS,2006,male,undetermined,old shell,138,41
SCF,all EBS,2006,male,undetermined,old shell,139,92
SCF,all EBS,2006,male,undetermined,old shell,140,168
SCF,all EBS,2006,male,undetermined,old shell,141,138
SCF,all EBS,2006,male,undetermined,old shell,142,176
SCF,all EBS,2006,male,undetermined,old shell,143,176
SCF,all EBS,2006,male,undetermined,old shell,144,130
SCF,all EBS,2006,male,undetermined,old shell,145,120
SCF,all EBS,2006,male,undetermined,old shell,146,94
SCF,all EBS,2006,male,undetermined,old shell,147,105
SCF,all EBS,2006,male,undetermined,old shell,148,86
SCF,all EBS,2006,male,undetermined,old shell,149,71
SCF,all EBS,2006,male,undetermined,old shell,150,68
SCF,all EBS,2006,male,undetermined,old shell,151,51
SCF,all EBS,2006,male,undetermined,old shell,152,42
SCF,all EBS,2006,male,undetermined,old shell,153,40
SCF,all EBS,2006,male,undetermined,old shell,154,38
SCF,all EBS,2006,male,undetermined,old shell,155,24
SCF,all EBS,2006,male,undetermined,old shell,156,17
SCF,all EBS,2006,male,undetermined,old shell,157,24
SCF,all EBS,2006,male,undetermined,old shell,158,9
SCF,all EBS,2006,male,undetermined,old shell,159,13
SCF,all EBS,2006,male,undetermined,old shell,160,14
SCF,all EBS,2006,male,undetermined,old shell,161,6
SCF,all EBS,2006,male,undetermined,old shell,162,2
SCF,all EBS,2006,male,undetermined,old shell,163,2
SCF,all EBS,2006,male,undetermined,old shell,164,1
SCF,all EBS,2006,male,undetermined,old shell,165,4
SCF,all EBS,2006,male,undetermined,old shell,166,4
SCF,all EBS,2006,male,undetermined,old shell,167,1
SCF,all EBS,2006,male,undetermined,old shell,168,3
SCF,all EBS,2006,male,undetermined,old shell,169,4
SCF,all EBS,2006,male,undetermined,old shell,170,1
SCF,all EBS,2006,male,undetermined,old shell,171,1
SCF,all EBS,2006,male,undetermined,old shell,172,2
SCF,all EBS,2006,male,undetermined,old shell,174,2
SCF,all EBS,2006,male,undetermined,old shell,175,1
SCF,all EBS,2006,male,undetermined,old shell,176,1
SCF,all EBS,2006,male,undetermined,old shell,177,1
SCF,all EBS,2006,male,undetermined,old shell,178,1
SCF,all EBS,2006,male,undetermined,old shell,179,1
SCF,all EBS,2007,male,undetermined,new shell,97,1
SCF,all EBS,2007,male,undetermined,new shell,100,1
SCF,all EBS,2007,male,undetermined,new shell,101,1
SCF,all EBS,2007,male,undetermined,new shell,104,1
SCF,all EBS,2007,male,undetermined,new shell,107,2
SCF,all EBS,2007,male,undetermined,new shell,108,2
SCF,all EBS,2007,male,undetermined,new shell,109,1
SCF,all EBS,2007,male,undetermined,new shell,110,2
SCF,all EBS,2007,male,undetermined,new shell,112,3
SCF,all EBS,2007,male,undetermined,new shell,113,2
SCF,all EBS,2007,male,undetermined,new shell,114,1
SCF,all EBS,2007,male,undetermined,new shell,115,1
SCF,all EBS,2007,male,undetermined,new shell,116,1
SCF,all EBS,2007,male,undetermined,new shell,118,2
SCF,all EBS,2007,male,undetermined,new shell,119,1
SCF,all EBS,2007,male,undetermined,new shell,120,4
SCF,all EBS,2007,male,undetermined,new shell,121,1
SCF,all EBS,2007,male,undetermined,new shell,122,3
SCF,all EBS,2007,male,undetermined,new shell,123,1
SCF,all EBS,2007,male,undetermined,new shell,125,1
SCF,all EBS,2007,male,undetermined,new shell,126,3
SCF,all EBS,2007,male,undetermined,new shell,127,2
SCF,all EBS,2007,male,undetermined,new shell,128,2
SCF,all EBS,2007,male,undetermined,new shell,129,3
SCF,all EBS,2007,male,undetermined,new shell,130,2
SCF,all EBS,2007,male,undetermined,new shell,131,2
SCF,all EBS,2007,male,undetermined,new shell,132,1
SCF,all EBS,2007,male,undetermined,new shell,137,8
SCF,all EBS,2007,male,undetermined,new shell,138,15
SCF,all EBS,2007,male,undetermined,new shell,139,29
SCF,all EBS,2007,male,undetermined,new shell,140,46
SCF,all EBS,2007,male,undetermined,new shell,141,35
SCF,all EBS,2007,male,undetermined,new shell,142,39
SCF,all EBS,2007,male,undetermined,new shell,143,41
SCF,all EBS,2007,male,undetermined,new shell,144,25
SCF,all EBS,2007,male,undetermined,new shell,145,35
SCF,all EBS,2007,male,undetermined,new shell,146,26
SCF,all EBS,2007,male,undetermined,new shell,147,35
SCF,all EBS,2007,male,undetermined,new shell,148,13
SCF,all EBS,2007,male,undetermined,new shell,149,20
SCF,all EBS,2007,male,undetermined,new shell,150,21
SCF,all EBS,2007,male,undetermined,new shell,151,18
SCF,all EBS,2007,male,undetermined,new shell,152,14
SCF,all EBS,2007,male,undetermined,new shell,153,10
SCF,all EBS,2007,male,undetermined,new shell,154,13
SCF,all EBS,2007,male,undetermined,new shell,155,11
SCF,all EBS,2007,male,undetermined,new shell,156,9
SCF,all EBS,2007,male,undetermined,new shell,157,5
SCF,all EBS,2007,male,undetermined,new shell,158,4
SCF,all EBS,2007,male,undetermined,new shell,159,1
SCF,all EBS,2007,male,undetermined,new shell,160,3
SCF,all EBS,2007,male,undetermined,new shell,161,6
SCF,all EBS,2007,male,undetermined,new shell,162,2
SCF,all EBS,2007,male,undetermined,new shell,163,1
SCF,all EBS,2007,male,undetermined,new shell,164,1
SCF,all EBS,2007,male,undetermined,new shell,165,1
SCF,all EBS,2007,male,undetermined,new shell,166,2
SCF,all EBS,2007,male,undetermined,new shell,170,1
SCF,all EBS,2007,male,undetermined,new shell,171,1
SCF,all EBS,2007,male,undetermined,old shell,94,1
SCF,all EBS,2007,male,undetermined,old shell,97,1
SCF,all EBS,2007,male,undetermined,old shell,101,3
SCF,all EBS,2007,male,undetermined,old shell,108,1
SCF,all EBS,2007,male,undetermined,old shell,109,1
SCF,all EBS,2007,male,undetermined,old shell,110,2
SCF,all EBS,2007,male,undetermined,old shell,112,1
SCF,all EBS,2007,male,undetermined,old shell,113,1
SCF,all EBS,2007,male,undetermined,old shell,114,1
SCF,all EBS,2007,male,undetermined,old shell,117,1
SCF,all EBS,2007,male,undetermined,old shell,118,1
SCF,all EBS,2007,male,undetermined,old shell,119,1
SCF,all EBS,2007,male,undetermined,old shell,120,3
SCF,all EBS,2007,male,undetermined,old shell,122,1
SCF,all EBS,2007,male,undetermined,old shell,125,4
SCF,all EBS,2007,male,undetermined,old shell,127,2
SCF,all EBS,2007,male,undetermined,old shell,128,1
SCF,all EBS,2007,male,undetermined,old shell,129,1
SCF,all EBS,2007,male,undetermined,old shell,131,1
SCF,all EBS,2007,male,undetermined,old shell,134,1
SCF,all EBS,2007,male,undetermined,old shell,136,2
SCF,all EBS,2007,male,undetermined,old shell,137,4
SCF,all EBS,2007,male,undetermined,old shell,138,8
SCF,all EBS,2007,male,undetermined,old shell,139,37
SCF,all EBS,2007,male,undetermined,old shell,140,52
SCF,all EBS,2007,male,undetermined,old shell,141,59
SCF,all EBS,2007,male,undetermined,old shell,142,51
SCF,all EBS,2007,male,undetermined,old shell,143,60
SCF,all EBS,2007,male,undetermined,old shell,144,55
SCF,all EBS,2007,male,undetermined,old shell,145,44
SCF,all EBS,2007,male,undetermined,old shell,146,47
SCF,all EBS,2007,male,undetermined,old shell,147,45
SCF,all EBS,2007,male,undetermined,old shell,148,44
SCF,all EBS,2007,male,undetermined,old shell,149,25
SCF,all EBS,2007,male,undetermined,old shell,150,27
SCF,all EBS,2007,male,undetermined,old shell,151,11
SCF,all EBS,2007,male,undetermined,old shell,152,7
SCF,all EBS,2007,male,undetermined,old shell,153,19
SCF,all EBS,2007,male,undetermined,old shell,154,10
SCF,all EBS,2007,male,undetermined,old shell,155,8
SCF,all EBS,2007,male,undetermined,old shell,156,6
SCF,all EBS,2007,male,undetermined,old shell,157,6
SCF,all EBS,2007,male,undetermined,old shell,158,5
SCF,all EBS,2007,male,undetermined,old shell,159,7
SCF,all EBS,2007,male,undetermined,old shell,160,5
SCF,all EBS,2007,male,undetermined,old shell,161,1
SCF,all EBS,2007,male,undetermined,old shell,162,8
SCF,all EBS,2007,male,undetermined,old shell,163,2
SCF,all EBS,2007,male,undetermined,old shell,164,3
SCF,all EBS,2007,male,undetermined,old shell,165,2
SCF,all EBS,2007,male,undetermined,old shell,166,1
SCF,all EBS,2007,male,undetermined,old shell,167,1
SCF,all EBS,2007,male,undetermined,old shell,168,1
SCF,all EBS,2007,male,undetermined,old shell,170,1
SCF,all EBS,2008,male,undetermined,new shell,88,1
SCF,all EBS,2008,male,undetermined,new shell,90,1
SCF,all EBS,2008,male,undetermined,new shell,91,1
SCF,all EBS,2008,male,undetermined,new shell,92,3
SCF,all EBS,2008,male,undetermined,new shell,95,1
SCF,all EBS,2008,male,undetermined,new shell,97,2
SCF,all EBS,2008,male,undetermined,new shell,98,1
SCF,all EBS,2008,male,undetermined,new shell,99,1
SCF,all EBS,2008,male,undetermined,new shell,102,2
SCF,all EBS,2008,male,undetermined,new shell,103,5
SCF,all EBS,2008,male,undetermined,new shell,105,4
SCF,all EBS,2008,male,undetermined,new shell,106,1
SCF,all EBS,2008,male,undetermined,new shell,107,1
SCF,all EBS,2008,male,undetermined,new shell,108,1
SCF,all EBS,2008,male,undetermined,new shell,109,2
SCF,all EBS,2008,male,undetermined,new shell,111,5
SCF,all EBS,2008,male,undetermined,new shell,112,3
SCF,all EBS,2008,male,undetermined,new shell,113,4
SCF,all EBS,2008,male,undetermined,new shell,115,4
SCF,all EBS,2008,male,undetermined,new shell,116,3
SCF,all EBS,2008,male,undetermined,new shell,117,4
SCF,all EBS,2008,male,undetermined,new shell,118,1
SCF,all EBS,2008,male,undetermined,new shell,119,4
SCF,all EBS,2008,male,undetermined,new shell,120,1
SCF,all EBS,2008,male,undetermined,new shell,121,4
SCF,all EBS,2008,male,undetermined,new shell,122,6
SCF,all EBS,2008,male,undetermined,new shell,123,2
SCF,all EBS,2008,male,undetermined,new shell,124,3
SCF,all EBS,2008,male,undetermined,new shell,125,5
SCF,all EBS,2008,male,undetermined,new shell,126,5
SCF,all EBS,2008,male,undetermined,new shell,127,2
SCF,all EBS,2008,male,undetermined,new shell,130,2
SCF,all EBS,2008,male,undetermined,new shell,131,1
SCF,all EBS,2008,male,undetermined,new shell,132,5
SCF,all EBS,2008,male,undetermined,new shell,134,1
SCF,all EBS,2008,male,undetermined,new shell,137,1
SCF,all EBS,2008,male,undetermined,new shell,143,1
SCF,all EBS,2008,male,undetermined,new shell,145,1
SCF,all EBS,2008,male,undetermined,new shell,148,1
SCF,all EBS,2008,male,undetermined,new shell,149,1
SCF,all EBS,2008,male,undetermined,new shell,154,1
SCF,all EBS,2008,male,undetermined,new shell,172,1
SCF,all EBS,2008,male,undetermined,old shell,93,2
SCF,all EBS,2008,male,undetermined,old shell,98,1
SCF,all EBS,2008,male,undetermined,old shell,100,1
SCF,all EBS,2008,male,undetermined,old shell,103,1
SCF,all EBS,2008,male,undetermined,old shell,115,1
SCF,all EBS,2008,male,undetermined,old shell,116,1
SCF,all EBS,2008,male,undetermined,old shell,117,2
SCF,all EBS,2008,male,undetermined,old shell,119,1
SCF,all EBS,2008,male,undetermined,old shell,120,1
SCF,all EBS,2008,male,undetermined,old shell,122,1
SCF,all EBS,2008,male,undetermined,old shell,123,1
SCF,all EBS,2008,male,undetermined,old shell,124,1
SCF,all EBS,2008,male,undetermined,old shell,125,1
SCF,all EBS,2008,male,undetermined,old shell,129,1
SCF,all EBS,2008,male,undetermined,old shell,134,1
SCF,all EBS,2008,male,undetermined,old shell,136,1
SCF,all EBS,2008,male,undetermined,old shell,139,1
SCF,all EBS,2008,male,undetermined,old shell,140,1
SCF,all EBS,2008,male,undetermined,old shell,145,2
SCF,all EBS,2008,male,undetermined,old shell,148,2
SCF,all EBS,2008,male,undetermined,old shell,150,1
SCF,all EBS,2008,male,undetermined,old shell,153,1
SCF,all EBS,2009,male,undetermined,new shell,98,1
SCF,all EBS,2009,male,undetermined,new shell,101,1
SCF,all EBS,2009,male,undetermined,new shell,104,1
SCF,all EBS,2009,male,undetermined,new shell,108,1
SCF,all EBS,2009,male,undetermined,new shell,110,1
SCF,all EBS,2009,male,undetermined,new shell,112,1
SCF,all EBS,2009,male,undetermined,new shell,113,1
SCF,all EBS,2009,male,undetermined,new shell,114,1
SCF,all EBS,2009,male,undetermined,new shell,115,1
SCF,all EBS,2009,male,undetermined,new shell,116,1
SCF,all EBS,2009,male,undetermined,new shell,117,2
SCF,all EBS,2009,male,undetermined,new shell,118,3
SCF,all EBS,2009,male,undetermined,new shell,119,2
SCF,all EBS,2009,male,undetermined,new shell,120,3
SCF,all EBS,2009,male,undetermined,new shell,121,4
SCF,all EBS,2009,male,undetermined,new shell,122,6
SCF,all EBS,2009,male,undetermined,new shell,124,4
SCF,all EBS,2009,male,undetermined,new shell,125,3
SCF,all EBS,2009,male,undetermined,new shell,126,3
SCF,all EBS,2009,male,undetermined,new shell,129,1
SCF,all EBS,2009,male,undetermined,new shell,130,1
SCF,all EBS,2009,male,undetermined,new shell,131,3
SCF,all EBS,2009,male,undetermined,new shell,134,2
SCF,all EBS,2009,male,undetermined,new shell,135,3
SCF,all EBS,2009,male,undetermined,new shell,136,2
SCF,all EBS,2009,male,undetermined,new shell,137,1
SCF,all EBS,2009,male,undetermined,new shell,138,1
SCF,all EBS,2009,male,undetermined,new shell,140,1
SCF,all EBS,2009,male,undetermined,new shell,143,1
SCF,all EBS,2009,male,undetermined,new shell,154,1
SCF,all EBS,2009,male,undetermined,old shell,94,1
SCF,all EBS,2009,male,undetermined,old shell,95,1
SCF,all EBS,2009,male,undetermined,old shell,108,2
SCF,all EBS,2009,male,undetermined,old shell,109,1
SCF,all EBS,2009,male,undetermined,old shell,127,1
SCF,all EBS,2009,male,undetermined,old shell,144,1
SCF,all EBS,2010,male,undetermined,new shell,93,1
SCF,all EBS,2010,male,undetermined,new shell,99,1
SCF,all EBS,2010,male,undetermined,new shell,109,2
SCF,all EBS,2010,male,undetermined,new shell,110,1
SCF,all EBS,2010,male,undetermined,new shell,111,1
SCF,all EBS,2010,male,undetermined,new shell,114,1
SCF,all EBS,2010,male,undetermined,new shell,116,2
SCF,all EBS,2010,male,undetermined,new shell,118,2
SCF,all EBS,2010,male,undetermined,new shell,120,2
SCF,all EBS,2010,male,undetermined,new shell,121,1
SCF,all EBS,2010,male,undetermined,new shell,123,1
SCF,all EBS,2010,male,undetermined,new shell,127,1
SCF,all EBS,2010,male,undetermined,new shell,128,3
SCF,all EBS,2010,male,undetermined,new shell,129,2
SCF,all EBS,2010,male,undetermined,new shell,130,1
SCF,all EBS,2010,male,undetermined,new shell,131,1
SCF,all EBS,2010,male,undetermined,new shell,132,3
SCF,all EBS,2010,male,undetermined,new shell,133,1
SCF,all EBS,2010,male,undetermined,new shell,137,1
SCF,all EBS,2010,male,undetermined,new shell,141,1
SCF,all EBS,2010,male,undetermined,new shell,143,2
SCF,all EBS,2010,male,undetermined,old shell,94,1
SCF,all EBS,2010,male,undetermined,old shell,102,1
SCF,all EBS,2010,male,undetermined,old shell,104,1
SCF,all EBS,2010,male,undetermined,old shell,113,1
SCF,all EBS,2010,male,undetermined,old shell,116,1
SCF,all EBS,2010,male,undetermined,old shell,119,2
SCF,all EBS,2010,male,undetermined,old shell,127,1
SCF,all EBS,2010,male,undetermined,old shell,128,2
SCF,all EBS,2010,male,undetermined,old shell,134,1
SCF,all EBS,2011,male,undetermined,new shell,106,1
SCF,all EBS,2011,male,undetermined,new shell,107,1
SCF,all EBS,2011,male,undetermined,new shell,108,2
SCF,all EBS,2011,male,undetermined,new shell,109,1
SCF,all EBS,2011,male,undetermined,new shell,111,2
SCF,all EBS,2011,male,undetermined,new shell,112,1
SCF,all EBS,2011,male,undetermined,new shell,114,1
SCF,all EBS,2011,male,undetermined,new shell,115,1
SCF,all EBS,2011,male,undetermined,new shell,116,2
SCF,all EBS,2011,male,undetermined,new shell,117,1
SCF,all EBS,2011,male,undetermined,new shell,120,1
SCF,all EBS,2011,male,undetermined,new shell,122,2
SCF,all EBS,2011,male,undetermined,new shell,123,1
SCF,all EBS,2011,male,undetermined,new shell,124,1
SCF,all EBS,2011,male,undetermined,new shell,125,5
SCF,all EBS,2011,male,undetermined,new shell,126,1
SCF,all EBS,2011,male,undetermined,new shell,127,1
SCF,all EBS,2011,male,undetermined,new shell,128,1
SCF,all EBS,2011,male,undetermined,new shell,130,7
SCF,all EBS,2011,male,undetermined,new shell,131,2
SCF,all EBS,2011,male,undetermined,new shell,132,1
SCF,all EBS,2011,male,undetermined,new shell,133,3
SCF,all EBS,2011,male,undetermined,new shell,134,1
SCF,all EBS,2011,male,undetermined,new shell,135,1
SCF,all EBS,2011,male,undetermined,new shell,136,1
SCF,all EBS,2011,male,undetermined,new shell,137,1
SCF,all EBS,2011,male,undetermined,new shell,138,1
SCF,all EBS,2011,male,undetermined,new shell,139,1
SCF,all EBS,2011,male,undetermined,new shell,140,1
SCF,all EBS,2011,male,undetermined,new shell,141,2
SCF,all EBS,2011,male,undetermined,new shell,142,1
SCF,all EBS,2011,male,undetermined,new shell,155,1
SCF,all EBS,2011,male,undetermined,old shell,111,1
SCF,all EBS,2011,male,undetermined,old shell,115,1
SCF,all EBS,2011,male,undetermined,old shell,123,1
SCF,all EBS,2011,male,undetermined,old shell,126,1
SCF,all EBS,2012,male,undetermined,new shell,105,1
SCF,all EBS,2012,male,undetermined,new shell,106,1
SCF,all EBS,2012,male,undetermined,new shell,110,1
SCF,all EBS,2012,male,undetermined,new shell,111,1
SCF,all EBS,2012,male,undetermined,new shell,113,1
SCF,all EBS,2012,male,undetermined,new shell,114,2
SCF,all EBS,2012,male,undetermined,new shell,115,1
SCF,all EBS,2012,male,undetermined,new shell,116,1
SCF,all EBS,2012,male,undetermined,new shell,117,3
SCF,all EBS,2012,male,undetermined,new shell,119,2
SCF,all EBS,2012,male,undetermined,new shell,120,3
SCF,all EBS,2012,male,undetermined,new shell,122,2
SCF,all EBS,2012,male,undetermined,new shell,123,1
SCF,all EBS,2012,male,undetermined,new shell,124,1
SCF,all EBS,2012,male,undetermined,new shell,125,1
SCF,all EBS,2012,male,undetermined,new shell,126,2
SCF,all EBS,2012,male,undetermined,new shell,129,1
SCF,all EBS,2012,male,undetermined,new shell,136,1
SCF,all EBS,2012,male,undetermined,new shell,137,1
SCF,all EBS,2012,male,undetermined,old shell,114,2
SCF,all EBS,2012,male,undetermined,old shell,115,1
SCF,all EBS,2012,male,undetermined,old shell,124,1
SCF,all EBS,2012,male,undetermined,old shell,126,1
SCF,all EBS,2012,male,undetermined,old shell,127,1
SCF,all EBS,2012,male,undetermined,old shell,128,1
SCF,all EBS,2012,male,undetermined,old shell,132,1
SCF,all EBS,2012,male,undetermined,old shell,148,1
SCF,all EBS,2013,male,undetermined,new shell,105,1
SCF,all EBS,2013,male,undetermined,new shell,106,1
SCF,all EBS,2013,male,undetermined,new shell,107,2
SCF,all EBS,2013,male,undetermined,new shell,108,1
SCF,all EBS,2013,male,undetermined,new shell,109,2
SCF,all EBS,2013,male,undetermined,new shell,111,5
SCF,all EBS,2013,male,undetermined,new shell,112,2
SCF,all EBS,2013,male,undetermined,new shell,113,10
SCF,all EBS,2013,male,undetermined,new shell,114,4
SCF,all EBS,2013,male,undetermined,new shell,115,4
SCF,all EBS,2013,male,undetermined,new shell,116,7
SCF,all EBS,2013,male,undetermined,new shell,117,9
SCF,all EBS,2013,male,undetermined,new shell,118,10
SCF,all EBS,2013,male,undetermined,new shell,119,5
SCF,all EBS,2013,male,undetermined,new shell,120,6
